city_id,city_name,hotel_name,url,score,latitude,longitude
3,Bayonne,OKKO Hotels Bayonne Centre,https://www.booking.com/hotel/fr/okko-hotels-bayonne-centre.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,8.3,43.49534430000001,-1.4825117999999975
3,Bayonne,Hôtel Villa KOEGUI Bayonne,https://www.booking.com/hotel/fr/villa-koegui-bayonne.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,8.9,43.492371,-1.472588
3,Bayonne,Boutique Hôtel Un Appart en Ville,https://www.booking.com/hotel/fr/un-appart-en-ville-bayonne1.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,8.4,43.4909225,-1.4774412
3,Bayonne,Hotel Cote Basque,https://www.booking.com/hotel/fr/cote-basque.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,8.0,43.49618306480432,-1.4696010947227478
3,Bayonne,Maison d'hôtes City Break MIRADOUR,https://www.booking.com/hotel/fr/city-break-miradour.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,8.3,43.489513,-1.479078
3,Bayonne,Baiona Sainte Cath -2-BI-,https://www.booking.com/hotel/fr/baiona-sainte-cath-bi-bayonne.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,9.0,43.49505892031,-1.4677716
3,Bayonne,Bayonne centre Grand appartement sur les quais,https://www.booking.com/hotel/fr/grand-appartement-sur-les-quais.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,9.7,43.4908695629048,-1.47403835279598
3,Bayonne,Appart'Hôtel Bellevue,https://www.booking.com/hotel/fr/appart-39-bellevue.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,8.7,43.50579423022689,-1.456088320901472
3,Bayonne,Petit Appartement dans une maison,https://www.booking.com/hotel/fr/maison-7-petit-appartement.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,9.0,43.48363139175,-1.496974065607
3,Bayonne,Hotel Loreak,https://www.booking.com/hotel/fr/comfort-bayonne-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK--IPPBsACAdICJDdiMDg3ZTM0LWY4ZjctNGUyYS1iMjkzLThjYzkyMWExZjE0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=7d206adfb93a0358&srepoch=1776352319&from=searchresults,8.4,43.49349108918729,-1.4526334404945374
